id,user_id,silver,gold,platinum,titan,titan_ad
,37060033,1,0,0,0,0
,37063078,0,1,0,0,0
,37064501,0,1,0,0,0
,37066183,0,1,0,0,0
,37079844,0,1,0,0,0
,37094914,0,1,0,0,0
,37096770,0,1,0,0,0
,37099264,0,1,0,0,0
,37103535,0,1,0,0,0
,37108963,0,0,0,0,0
,37110447,0,1,0,0,0
,37120674,0,1,0,0,0
,37129500,0,1,0,0,0
,37131301,1,0,0,0,0
,37138004,0,1,0,0,0
,37142871,0,1,0,0,0
,37143705,0,1,0,0,0
,37151243,1,0,0,0,0
,37151940,0,1,0,0,0
,37160136,0,1,0,0,0
,37162908,0,1,0,0,0
,37164317,0,1,0,0,0
,37168210,0,1,0,0,0
,37177410,0,0,1,0,0
,37178817,0,1,0,0,0
,37187621,0,1,0,0,0
,37188945,0,1,0,0,0
,37189442,0,1,0,0,0
,37189523,1,0,0,0,0
,37190183,0,1,0,0,0
,37193205,0,0,0,0,1
,37197149,0,1,0,0,0
,37197529,0,1,0,0,0
,37198794,1,0,0,0,0
,37199584,0,1,0,0,0
,37200745,0,1,0,0,0
,37205640,0,1,0,0,0
,37205964,0,1,0,0,0
,37215581,0,0,1,0,0
,37217915,0,1,0,0,0
,37218701,1,0,0,0,0
,37221426,0,1,0,0,0
,37237000,1,0,0,0,0
,37238098,0,1,0,0,0
,37248779,0,0,1,0,0
,37251388,0,0,0,1,0
,37269556,0,1,0,0,0
,37272806,0,1,0,0,0
,37275954,0,1,0,0,0
,37281402,0,1,0,0,0
,37289902,0,0,1,0,0
,37290217,0,1,0,0,0
,37301806,0,1,0,0,0
,37308347,0,1,0,0,0
,37309624,0,1,0,0,0
,37309990,0,1,0,0,0
,37310135,0,1,0,0,0
,37315546,0,1,0,0,0
,37316553,0,0,1,0,0
,37317723,0,1,0,0,0
,37323655,0,1,0,0,0
,37325167,0,1,0,0,0
,37331281,0,0,0,1,0
,37336802,0,1,0,0,0
,37340729,0,1,0,0,0
,37352977,0,1,0,0,0
,37355111,0,1,0,0,0
,37356838,0,1,0,0,0
,37357063,0,1,0,0,0
,37361237,0,1,0,0,0
,37362330,0,0,1,0,0
,37363648,1,0,0,0,0
,37364668,1,0,0,0,0
,37369371,0,1,0,0,0
,37370996,1,0,0,0,0
,37375375,0,1,0,0,0
,37377599,0,0,1,0,0
,37380418,0,1,0,0,0
,37383838,0,1,0,0,0
,37385852,0,1,0,0,0
,37392348,1,0,0,0,0
,37397763,0,1,0,0,0
,37408790,0,1,0,0,0
,37409697,0,1,0,0,0
,37411506,0,1,0,0,0
,37412058,0,1,0,0,0
,37412927,0,1,0,0,0
,37416768,1,0,0,0,0
,37419037,0,1,0,0,0
,37420625,0,0,0,1,0
,37421855,0,1,0,0,0
,37422904,0,1,0,0,0
,37430586,0,1,0,0,0
,37436718,0,1,0,0,0
,37439151,0,1,0,0,0
,37441226,0,1,0,0,0
,37442345,1,0,0,0,0
,37446476,0,1,0,0,0
,37448701,1,0,0,0,0
,37453087,1,0,0,0,0
,37455228,0,1,0,0,0
,37458897,0,1,0,0,0
,37460012,1,0,0,0,0
,37466112,0,1,0,0,0
,37466267,1,0,0,0,0
,37466302,0,1,0,0,0
,37468783,0,1,0,0,0
,37469250,0,1,0,0,0
,37469480,0,1,0,0,0
,37472054,0,0,1,0,0
,37477760,0,1,0,0,0
,37480119,0,1,0,0,0
,37483872,1,0,0,0,0
,37486375,0,1,0,0,0
,37489054,0,0,0,1,0
,37489090,0,1,0,0,0
,37490504,0,1,0,0,0
,37502198,0,1,0,0,0
,37502782,0,1,0,0,0
,37510656,0,1,0,0,0
,37511322,0,1,0,0,0
,37524738,0,1,0,0,0
,37526697,0,1,0,0,0
,37532306,0,0,1,0,0
,37540452,0,1,0,0,0
,37550621,0,0,1,0,0
,37562887,1,0,0,0,0
,37570751,0,1,0,0,0
,37571682,0,1,0,0,0
,37572659,0,1,0,0,0
,37574777,0,1,0,0,0
,37577151,1,0,0,0,0
,37605847,0,1,0,0,0
,37612690,0,1,0,0,0
,37613490,1,0,0,0,0
,37619522,0,1,0,0,0
,37627741,0,1,0,0,0
,37641667,0,1,0,0,0
,37649494,0,1,0,0,0
,37649813,0,1,0,0,0
,37654053,0,0,1,0,0
,37658414,0,1,0,0,0
,37671422,0,1,0,0,0
,37672170,0,1,0,0,0
,37672190,0,0,0,0,1
,37672420,0,1,0,0,0
,37676116,0,1,0,0,0
,37676545,0,1,0,0,0
,37680671,0,1,0,0,0
,37681183,0,1,0,0,0
,37682573,0,1,0,0,0
,37684644,0,1,0,0,0
,37689594,0,1,0,0,0
,37690222,0,0,0,1,0
,37690326,0,1,0,0,0
,37693616,0,1,0,0,0
,37699203,0,1,0,0,0
,37706903,0,1,0,0,0
,37710231,0,1,0,0,0
,37710985,0,1,0,0,0
,37712699,0,1,0,0,0
,37717107,0,1,0,0,0
,37717726,0,1,0,0,0
,37721325,0,1,0,0,0
,37723832,0,1,0,0,0
,37724242,0,1,0,0,0
,37724851,0,1,0,0,0
,37725140,1,0,0,0,0
,37725290,0,0,1,0,0
,37726341,0,1,0,0,0
,37729233,0,1,0,0,0
,37729459,0,1,0,0,0
,37736925,1,0,0,0,0
,37737588,0,1,0,0,0
,37739249,0,1,0,0,0
,37743349,0,1,0,0,0
,37745052,0,1,0,0,0
,37745093,0,1,0,0,0
,37746226,0,1,0,0,0
,37747629,0,1,0,0,0
,37755592,0,1,0,0,0
,37758326,0,0,0,1,0
,37759692,0,1,0,0,0
,37761402,0,1,0,0,0
,37762139,0,1,0,0,0
,37765778,0,1,0,0,0
,37769438,0,1,0,0,0
,37770459,0,1,0,0,0
,37773994,0,1,0,0,0
,37774222,0,1,0,0,0
,37776677,0,1,0,0,0
,37777085,0,1,0,0,0
,37777163,0,1,0,0,0
,37777245,1,0,0,0,0
,37777795,0,1,0,0,0
,37780095,0,1,0,0,0
,37782584,0,1,0,0,0
,37785266,0,1,0,0,0
,37795335,0,1,0,0,0
,37797139,0,1,0,0,0
,37797947,0,1,0,0,0
,37798429,0,1,0,0,0
,37799247,0,1,0,0,0
,37799403,0,1,0,0,0
,37801275,1,0,0,0,0
,37806221,0,1,0,0,0
,37806465,0,1,0,0,0
,37808215,0,1,0,0,0
,37810725,1,0,0,0,0
,37815590,0,1,0,0,0
,37816395,0,0,1,0,0
,37817898,0,1,0,0,0
,37828139,0,1,0,0,0
,37829157,0,1,0,0,0
,37831431,0,1,0,0,0
,37832992,0,1,0,0,0
,37835235,0,1,0,0,0
,37841852,0,0,1,0,0
,37843771,0,1,0,0,0
,37847426,0,1,0,0,0
,37848194,0,1,0,0,0
,37848208,0,1,0,0,0
,37848672,0,1,0,0,0
,37848983,0,1,0,0,0
,37849992,0,1,0,0,0
,37850982,0,1,0,0,0
,37852024,0,1,0,0,0
,37852320,1,0,0,0,0
,37854937,0,1,0,0,0
,37857907,0,1,0,0,0
,37861300,0,1,0,0,0
,37863080,0,1,0,0,0
,37865464,0,1,0,0,0
,37869275,1,0,0,0,0
,37872808,0,1,0,0,0
,37873002,0,1,0,0,0
,37874716,1,0,0,0,0
,37874841,0,1,0,0,0
,37875215,0,1,0,0,0
,37884533,1,0,0,0,0
,37886310,0,1,0,0,0
,37889800,0,1,0,0,0
,37890823,0,1,0,0,0
,37892459,0,1,0,0,0
,37895921,0,1,0,0,0
,37897735,0,1,0,0,0
,37904017,0,1,0,0,0
,37904797,0,1,0,0,0
,37904947,0,1,0,0,0
,37905143,0,1,0,0,0
,37905621,0,1,0,0,0
,37907559,0,1,0,0,0
,37911105,0,1,0,0,0
,37912482,0,1,0,0,0
,37912916,0,1,0,0,0
,37913249,0,1,0,0,0
,37913324,0,0,0,1,0
,37917365,0,0,1,0,0
,37919936,1,0,0,0,0
,37924024,0,0,1,0,0
,37927362,0,1,0,0,0
,37931814,0,1,0,0,0
,37934853,0,0,1,0,0
,37937059,0,1,0,0,0
,37937714,1,0,0,0,0
,37938466,0,1,0,0,0
,37939933,0,1,0,0,0
,37940489,0,1,0,0,0
,37941762,0,1,0,0,0
,37942228,0,1,0,0,0
,37944913,0,1,0,0,0
,37955035,0,1,0,0,0
,37957627,0,1,0,0,0
,37960854,0,1,0,0,0
,37962816,0,1,0,0,0
,37963294,0,0,1,0,0
,37963674,0,0,0,0,1
,37964720,0,1,0,0,0
,37967412,0,1,0,0,0
,37968956,0,1,0,0,0
,37969893,0,1,0,0,0
,37979922,0,0,1,0,0
,37981468,0,1,0,0,0
,37982312,0,1,0,0,0
,37982883,1,0,0,0,0
,37988087,0,1,0,0,0
,37989899,0,1,0,0,0
,37990964,0,1,0,0,0
,37991101,0,1,0,0,0
,37993348,0,1,0,0,0
,37994713,0,1,0,0,0
,37995152,1,0,0,0,0
,37995359,0,1,0,0,0
,37997442,0,1,0,0,0
,38013002,0,1,0,0,0
,38013136,0,1,0,0,0
,38015770,0,1,0,0,0
,38016920,0,1,0,0,0
,38017109,0,1,0,0,0
,38018792,0,1,0,0,0
,38019158,0,0,1,0,0
,38019740,0,1,0,0,0
,38023420,0,1,0,0,0
,38024185,0,1,0,0,0
,38025149,0,1,0,0,0
,38028610,0,1,0,0,0
,38031458,0,1,0,0,0
,38031668,0,1,0,0,0
,38032847,0,1,0,0,0
,38033259,0,1,0,0,0
,38037741,0,1,0,0,0
,38040157,0,1,0,0,0
,38045501,0,1,0,0,0
,38051116,0,0,1,0,0
,38051548,0,1,0,0,0
,38052363,0,1,0,0,0
,38052958,0,1,0,0,0
,38054689,0,1,0,0,0
,38057741,0,1,0,0,0
,38059310,0,1,0,0,0
,38060093,0,1,0,0,0
,38061684,0,1,0,0,0
,38065501,0,0,1,0,0
,38069390,0,1,0,0,0
,38070311,0,1,0,0,0
,38071183,0,1,0,0,0
,38072356,0,1,0,0,0
,38072751,0,1,0,0,0
,38073302,0,0,0,1,0
,38076607,0,1,0,0,0
,38077882,0,1,0,0,0
,38080280,0,1,0,0,0
,38089827,0,1,0,0,0
,38094122,0,0,0,1,0
,38094772,1,0,0,0,0
,38098650,0,0,1,0,0
,38101051,0,1,0,0,0
,38109619,0,1,0,0,0
,38111937,0,1,0,0,0
,38112282,0,1,0,0,0
,38113534,1,0,0,0,0
,38117291,1,0,0,0,0
,38121787,0,1,0,0,0
,38125128,0,1,0,0,0
,38126147,0,1,0,0,0
,38128196,0,1,0,0,0
,38128792,0,0,1,0,0
,38130757,0,1,0,0,0
,38135363,0,1,0,0,0
,38138034,0,1,0,0,0
,38140776,0,1,0,0,0
,38140890,0,0,1,0,0
,38141492,0,1,0,0,0
,38143312,0,1,0,0,0
,38145500,0,1,0,0,0
,38147493,0,0,1,0,0
,38148640,0,1,0,0,0
,38149973,0,1,0,0,0
,38150084,0,1,0,0,0
,38154747,0,1,0,0,0
,38157471,0,1,0,0,0
,38157666,0,1,0,0,0
,38159633,0,1,0,0,0
,38159717,0,0,0,1,0
,38163410,0,1,0,0,0
,38164442,0,1,0,0,0
,38166114,0,1,0,0,0
,38167007,0,1,0,0,0
,38167347,0,0,0,1,0
,38168201,0,1,0,0,0
,38169793,0,1,0,0,0
,38171268,1,0,0,0,0
,38171777,0,1,0,0,0
,38174751,0,1,0,0,0
,38175010,0,0,1,0,0
,38175043,0,1,0,0,0
,38179185,0,1,0,0,0
,38183955,0,1,0,0,0
,38188693,0,1,0,0,0
,38189541,0,1,0,0,0
,38190023,0,1,0,0,0
,38194887,0,1,0,0,0
,38195087,0,1,0,0,0
,38199535,0,1,0,0,0
,38202970,0,1,0,0,0
,38205237,0,1,0,0,0
,38212748,0,1,0,0,0
,38214302,0,1,0,0,0
,38215117,0,1,0,0,0
,38215833,0,1,0,0,0
,38216120,0,1,0,0,0
,38216160,0,0,1,0,0
,38217087,0,1,0,0,0
,38217911,0,1,0,0,0
,38218342,0,1,0,0,0
,38219505,0,1,0,0,0
,38219792,0,0,1,0,0
,38223311,0,1,0,0,0
,38223693,0,1,0,0,0
,38223929,1,0,0,0,0
,38226145,0,1,0,0,0
,38226335,0,1,0,0,0
,38226431,0,0,1,0,0
,38228943,0,1,0,0,0
,38230127,0,1,0,0,0
,38239491,0,1,0,0,0
,38241562,0,1,0,0,0
,38242341,0,0,1,0,0
,38243658,1,0,0,0,0
,38244908,1,0,0,0,0
,38252862,0,0,1,0,0
,38254352,0,1,0,0,0
,38254859,0,0,1,0,0
,38256916,0,1,0,0,0
,38257309,0,1,0,0,0
,38258498,0,1,0,0,0
,38259049,0,1,0,0,0
,38260270,1,0,0,0,0
,38260341,1,0,0,0,0
,38273218,0,1,0,0,0
